date_key,full_date,day_name,day_of_month,week_of_month,month_name,month_num,quarter,year
20180713,13/07/2018,Friday,13,2,July,7,Q3,2018
20180714,14/07/2018,Saturday,14,2,July,7,Q3,2018
20180715,15/07/2018,Sunday,15,3,July,7,Q3,2018
20180716,16/07/2018,Monday,16,3,July,7,Q3,2018
20180717,17/07/2018,Tuesday,17,3,July,7,Q3,2018
20180718,18/07/2018,Wednesday,18,3,July,7,Q3,2018
20180719,19/07/2018,Thursday,19,3,July,7,Q3,2018
20180720,20/07/2018,Friday,20,3,July,7,Q3,2018
20180721,21/07/2018,Saturday,21,3,July,7,Q3,2018
20180722,22/07/2018,Sunday,22,4,July,7,Q3,2018
20180723,23/07/2018,Monday,23,4,July,7,Q3,2018
20180724,24/07/2018,Tuesday,24,4,July,7,Q3,2018
20180725,25/07/2018,Wednesday,25,4,July,7,Q3,2018
20180726,26/07/2018,Thursday,26,4,July,7,Q3,2018
20180727,27/07/2018,Friday,27,4,July,7,Q3,2018
20180728,28/07/2018,Saturday,28,4,July,7,Q3,2018
20180729,29/07/2018,Sunday,29,5,July,7,Q3,2018
20180730,30/07/2018,Monday,30,5,July,7,Q3,2018
20180731,31/07/2018,Tuesday,31,5,July,7,Q3,2018
20180801,01/08/2018,Wednesday,1,1,August,8,Q3,2018
20180802,02/08/2018,Thursday,2,1,August,8,Q3,2018
20180803,03/08/2018,Friday,3,1,August,8,Q3,2018
20180804,04/08/2018,Saturday,4,1,August,8,Q3,2018
20180805,05/08/2018,Sunday,5,1,August,8,Q3,2018
20180806,06/08/2018,Monday,6,1,August,8,Q3,2018
20180807,07/08/2018,Tuesday,7,1,August,8,Q3,2018
20180808,08/08/2018,Wednesday,8,2,August,8,Q3,2018
20180809,09/08/2018,Thursday,9,2,August,8,Q3,2018
20180810,10/08/2018,Friday,10,2,August,8,Q3,2018
20180811,11/08/2018,Saturday,11,2,August,8,Q3,2018
20180812,12/08/2018,Sunday,12,2,August,8,Q3,2018
20180813,13/08/2018,Monday,13,2,August,8,Q3,2018
20180814,14/08/2018,Tuesday,14,2,August,8,Q3,2018
20180815,15/08/2018,Wednesday,15,3,August,8,Q3,2018
20180816,16/08/2018,Thursday,16,3,August,8,Q3,2018
20180817,17/08/2018,Friday,17,3,August,8,Q3,2018
20180818,18/08/2018,Saturday,18,3,August,8,Q3,2018
20180819,19/08/2018,Sunday,19,3,August,8,Q3,2018
20180820,20/08/2018,Monday,20,3,August,8,Q3,2018
20180821,21/08/2018,Tuesday,21,3,August,8,Q3,2018
20180822,22/08/2018,Wednesday,22,4,August,8,Q3,2018
20180823,23/08/2018,Thursday,23,4,August,8,Q3,2018
20180824,24/08/2018,Friday,24,4,August,8,Q3,2018
20180825,25/08/2018,Saturday,25,4,August,8,Q3,2018
20180826,26/08/2018,Sunday,26,4,August,8,Q3,2018
20180827,27/08/2018,Monday,27,4,August,8,Q3,2018
20180828,28/08/2018,Tuesday,28,4,August,8,Q3,2018
20180829,29/08/2018,Wednesday,29,5,August,8,Q3,2018
20180830,30/08/2018,Thursday,30,5,August,8,Q3,2018
20180831,31/08/2018,Friday,31,5,August,8,Q3,2018
20180901,01/09/2018,Saturday,1,1,September,9,Q3,2018
20180902,02/09/2018,Sunday,2,1,September,9,Q3,2018
20180903,03/09/2018,Monday,3,1,September,9,Q3,2018
20180904,04/09/2018,Tuesday,4,1,September,9,Q3,2018
20180905,05/09/2018,Wednesday,5,1,September,9,Q3,2018
20180906,06/09/2018,Thursday,6,1,September,9,Q3,2018
20180907,07/09/2018,Friday,7,1,September,9,Q3,2018
20180908,08/09/2018,Saturday,8,2,September,9,Q3,2018
20180909,09/09/2018,Sunday,9,2,September,9,Q3,2018
20180910,10/09/2018,Monday,10,2,September,9,Q3,2018
20180911,11/09/2018,Tuesday,11,2,September,9,Q3,2018
20180912,12/09/2018,Wednesday,12,2,September,9,Q3,2018
20180913,13/09/2018,Thursday,13,2,September,9,Q3,2018
20180914,14/09/2018,Friday,14,2,September,9,Q3,2018
20180915,15/09/2018,Saturday,15,3,September,9,Q3,2018
20180916,16/09/2018,Sunday,16,3,September,9,Q3,2018
20180917,17/09/2018,Monday,17,3,September,9,Q3,2018
20180918,18/09/2018,Tuesday,18,3,September,9,Q3,2018
20180919,19/09/2018,Wednesday,19,3,September,9,Q3,2018
20180920,20/09/2018,Thursday,20,3,September,9,Q3,2018
20180921,21/09/2018,Friday,21,3,September,9,Q3,2018
20180922,22/09/2018,Saturday,22,4,September,9,Q3,2018
20180923,23/09/2018,Sunday,23,4,September,9,Q3,2018
20180924,24/09/2018,Monday,24,4,September,9,Q3,2018
20180925,25/09/2018,Tuesday,25,4,September,9,Q3,2018
20180926,26/09/2018,Wednesday,26,4,September,9,Q3,2018
20180927,27/09/2018,Thursday,27,4,September,9,Q3,2018
20180928,28/09/2018,Friday,28,4,September,9,Q3,2018
20180929,29/09/2018,Saturday,29,5,September,9,Q3,2018
20180930,30/09/2018,Sunday,30,5,September,9,Q3,2018
20181001,01/10/2018,Monday,1,1,October,10,Q4,2018
20181002,02/10/2018,Tuesday,2,1,October,10,Q4,2018
20181003,03/10/2018,Wednesday,3,1,October,10,Q4,2018
20181004,04/10/2018,Thursday,4,1,October,10,Q4,2018
20181005,05/10/2018,Friday,5,1,October,10,Q4,2018
20181006,06/10/2018,Saturday,6,1,October,10,Q4,2018
20181007,07/10/2018,Sunday,7,1,October,10,Q4,2018
20181008,08/10/2018,Monday,8,2,October,10,Q4,2018
20181009,09/10/2018,Tuesday,9,2,October,10,Q4,2018
20181010,10/10/2018,Wednesday,10,2,October,10,Q4,2018
20181011,11/10/2018,Thursday,11,2,October,10,Q4,2018
20181012,12/10/2018,Friday,12,2,October,10,Q4,2018
20181013,13/10/2018,Saturday,13,2,October,10,Q4,2018
20181014,14/10/2018,Sunday,14,2,October,10,Q4,2018
20181015,15/10/2018,Monday,15,3,October,10,Q4,2018
20181016,16/10/2018,Tuesday,16,3,October,10,Q4,2018
20181017,17/10/2018,Wednesday,17,3,October,10,Q4,2018
20181018,18/10/2018,Thursday,18,3,October,10,Q4,2018
20181019,19/10/2018,Friday,19,3,October,10,Q4,2018
20181020,20/10/2018,Saturday,20,3,October,10,Q4,2018
20181021,21/10/2018,Sunday,21,3,October,10,Q4,2018
20181022,22/10/2018,Monday,22,4,October,10,Q4,2018
20181023,23/10/2018,Tuesday,23,4,October,10,Q4,2018
20181024,24/10/2018,Wednesday,24,4,October,10,Q4,2018
20181025,25/10/2018,Thursday,25,4,October,10,Q4,2018
20181026,26/10/2018,Friday,26,4,October,10,Q4,2018
20181027,27/10/2018,Saturday,27,4,October,10,Q4,2018
20181028,28/10/2018,Sunday,28,4,October,10,Q4,2018
20181029,29/10/2018,Monday,29,5,October,10,Q4,2018
20181030,30/10/2018,Tuesday,30,5,October,10,Q4,2018
20181031,31/10/2018,Wednesday,31,5,October,10,Q4,2018
20181101,01/11/2018,Thursday,1,1,November,11,Q4,2018
20181102,02/11/2018,Friday,2,1,November,11,Q4,2018
20181103,03/11/2018,Saturday,3,1,November,11,Q4,2018
20181104,04/11/2018,Sunday,4,1,November,11,Q4,2018
20181105,05/11/2018,Monday,5,1,November,11,Q4,2018
20181106,06/11/2018,Tuesday,6,1,November,11,Q4,2018
20181107,07/11/2018,Wednesday,7,1,November,11,Q4,2018
20181108,08/11/2018,Thursday,8,2,November,11,Q4,2018
20181109,09/11/2018,Friday,9,2,November,11,Q4,2018
20181110,10/11/2018,Saturday,10,2,November,11,Q4,2018
20181111,11/11/2018,Sunday,11,2,November,11,Q4,2018
20181112,12/11/2018,Monday,12,2,November,11,Q4,2018
20181113,13/11/2018,Tuesday,13,2,November,11,Q4,2018
20181114,14/11/2018,Wednesday,14,2,November,11,Q4,2018
20181115,15/11/2018,Thursday,15,3,November,11,Q4,2018
20181116,16/11/2018,Friday,16,3,November,11,Q4,2018
20181117,17/11/2018,Saturday,17,3,November,11,Q4,2018
20181118,18/11/2018,Sunday,18,3,November,11,Q4,2018
20181119,19/11/2018,Monday,19,3,November,11,Q4,2018
20181120,20/11/2018,Tuesday,20,3,November,11,Q4,2018
20181121,21/11/2018,Wednesday,21,3,November,11,Q4,2018
20181122,22/11/2018,Thursday,22,4,November,11,Q4,2018
20181123,23/11/2018,Friday,23,4,November,11,Q4,2018
20181124,24/11/2018,Saturday,24,4,November,11,Q4,2018
20181125,25/11/2018,Sunday,25,4,November,11,Q4,2018
20181126,26/11/2018,Monday,26,4,November,11,Q4,2018
20181127,27/11/2018,Tuesday,27,4,November,11,Q4,2018
20181128,28/11/2018,Wednesday,28,4,November,11,Q4,2018
20181129,29/11/2018,Thursday,29,5,November,11,Q4,2018
20181130,30/11/2018,Friday,30,5,November,11,Q4,2018
20181201,01/12/2018,Saturday,1,1,December,12,Q4,2018
20181202,02/12/2018,Sunday,2,1,December,12,Q4,2018
20181203,03/12/2018,Monday,3,1,December,12,Q4,2018
20181204,04/12/2018,Tuesday,4,1,December,12,Q4,2018
20181205,05/12/2018,Wednesday,5,1,December,12,Q4,2018
20181206,06/12/2018,Thursday,6,1,December,12,Q4,2018
20181207,07/12/2018,Friday,7,1,December,12,Q4,2018
20181208,08/12/2018,Saturday,8,2,December,12,Q4,2018
20181209,09/12/2018,Sunday,9,2,December,12,Q4,2018
20181210,10/12/2018,Monday,10,2,December,12,Q4,2018
20181211,11/12/2018,Tuesday,11,2,December,12,Q4,2018
20181212,12/12/2018,Wednesday,12,2,December,12,Q4,2018
20181213,13/12/2018,Thursday,13,2,December,12,Q4,2018
20181214,14/12/2018,Friday,14,2,December,12,Q4,2018
20181215,15/12/2018,Saturday,15,3,December,12,Q4,2018
20181216,16/12/2018,Sunday,16,3,December,12,Q4,2018
20181217,17/12/2018,Monday,17,3,December,12,Q4,2018
20181218,18/12/2018,Tuesday,18,3,December,12,Q4,2018
20181219,19/12/2018,Wednesday,19,3,December,12,Q4,2018
20181220,20/12/2018,Thursday,20,3,December,12,Q4,2018
20181221,21/12/2018,Friday,21,3,December,12,Q4,2018
20181222,22/12/2018,Saturday,22,4,December,12,Q4,2018
20181223,23/12/2018,Sunday,23,4,December,12,Q4,2018
20181224,24/12/2018,Monday,24,4,December,12,Q4,2018
20181225,25/12/2018,Tuesday,25,4,December,12,Q4,2018
20181226,26/12/2018,Wednesday,26,4,December,12,Q4,2018
20181227,27/12/2018,Thursday,27,4,December,12,Q4,2018
20181228,28/12/2018,Friday,28,4,December,12,Q4,2018
20181229,29/12/2018,Saturday,29,5,December,12,Q4,2018
20181230,30/12/2018,Sunday,30,5,December,12,Q4,2018
20181231,31/12/2018,Monday,31,5,December,12,Q4,2018
20190101,01/01/2019,Tuesday,1,1,January,1,Q1,2019
20190102,02/01/2019,Wednesday,2,1,January,1,Q1,2019
20190103,03/01/2019,Thursday,3,1,January,1,Q1,2019
20190104,04/01/2019,Friday,4,1,January,1,Q1,2019
20190105,05/01/2019,Saturday,5,1,January,1,Q1,2019
20190106,06/01/2019,Sunday,6,1,January,1,Q1,2019
20190107,07/01/2019,Monday,7,1,January,1,Q1,2019
20190108,08/01/2019,Tuesday,8,2,January,1,Q1,2019
20190109,09/01/2019,Wednesday,9,2,January,1,Q1,2019
20190110,10/01/2019,Thursday,10,2,January,1,Q1,2019
20190111,11/01/2019,Friday,11,2,January,1,Q1,2019
20190112,12/01/2019,Saturday,12,2,January,1,Q1,2019
20190113,13/01/2019,Sunday,13,2,January,1,Q1,2019
20190114,14/01/2019,Monday,14,2,January,1,Q1,2019
20190115,15/01/2019,Tuesday,15,3,January,1,Q1,2019
20190116,16/01/2019,Wednesday,16,3,January,1,Q1,2019
20190117,17/01/2019,Thursday,17,3,January,1,Q1,2019
20190118,18/01/2019,Friday,18,3,January,1,Q1,2019
20190119,19/01/2019,Saturday,19,3,January,1,Q1,2019
20190120,20/01/2019,Sunday,20,3,January,1,Q1,2019
20190121,21/01/2019,Monday,21,3,January,1,Q1,2019
20190122,22/01/2019,Tuesday,22,4,January,1,Q1,2019
20190123,23/01/2019,Wednesday,23,4,January,1,Q1,2019
20190124,24/01/2019,Thursday,24,4,January,1,Q1,2019
20190125,25/01/2019,Friday,25,4,January,1,Q1,2019
20190126,26/01/2019,Saturday,26,4,January,1,Q1,2019
20190127,27/01/2019,Sunday,27,4,January,1,Q1,2019
20190128,28/01/2019,Monday,28,4,January,1,Q1,2019
20190129,29/01/2019,Tuesday,29,5,January,1,Q1,2019
20190130,30/01/2019,Wednesday,30,5,January,1,Q1,2019
20190131,31/01/2019,Thursday,31,5,January,1,Q1,2019
20190201,01/02/2019,Friday,1,1,February,2,Q1,2019
20190202,02/02/2019,Saturday,2,1,February,2,Q1,2019
20190203,03/02/2019,Sunday,3,1,February,2,Q1,2019
20190204,04/02/2019,Monday,4,1,February,2,Q1,2019
20190205,05/02/2019,Tuesday,5,1,February,2,Q1,2019
20190206,06/02/2019,Wednesday,6,1,February,2,Q1,2019
20190207,07/02/2019,Thursday,7,1,February,2,Q1,2019
20190208,08/02/2019,Friday,8,2,February,2,Q1,2019
20190209,09/02/2019,Saturday,9,2,February,2,Q1,2019
20190210,10/02/2019,Sunday,10,2,February,2,Q1,2019
20190211,11/02/2019,Monday,11,2,February,2,Q1,2019
20190212,12/02/2019,Tuesday,12,2,February,2,Q1,2019
20190213,13/02/2019,Wednesday,13,2,February,2,Q1,2019
20190214,14/02/2019,Thursday,14,2,February,2,Q1,2019
20190215,15/02/2019,Friday,15,3,February,2,Q1,2019
20190216,16/02/2019,Saturday,16,3,February,2,Q1,2019
20190217,17/02/2019,Sunday,17,3,February,2,Q1,2019
20190218,18/02/2019,Monday,18,3,February,2,Q1,2019
20190219,19/02/2019,Tuesday,19,3,February,2,Q1,2019
20190220,20/02/2019,Wednesday,20,3,February,2,Q1,2019
20190221,21/02/2019,Thursday,21,3,February,2,Q1,2019
20190222,22/02/2019,Friday,22,4,February,2,Q1,2019
20190223,23/02/2019,Saturday,23,4,February,2,Q1,2019
20190224,24/02/2019,Sunday,24,4,February,2,Q1,2019
20190225,25/02/2019,Monday,25,4,February,2,Q1,2019
20190226,26/02/2019,Tuesday,26,4,February,2,Q1,2019
20190227,27/02/2019,Wednesday,27,4,February,2,Q1,2019
20190228,28/02/2019,Thursday,28,4,February,2,Q1,2019
20190301,01/03/2019,Friday,1,1,March,3,Q1,2019
20190302,02/03/2019,Saturday,2,1,March,3,Q1,2019
20190303,03/03/2019,Sunday,3,1,March,3,Q1,2019
20190304,04/03/2019,Monday,4,1,March,3,Q1,2019
20190305,05/03/2019,Tuesday,5,1,March,3,Q1,2019
20190306,06/03/2019,Wednesday,6,1,March,3,Q1,2019
20190307,07/03/2019,Thursday,7,1,March,3,Q1,2019
20190308,08/03/2019,Friday,8,2,March,3,Q1,2019
20190309,09/03/2019,Saturday,9,2,March,3,Q1,2019
20190310,10/03/2019,Sunday,10,2,March,3,Q1,2019
20190311,11/03/2019,Monday,11,2,March,3,Q1,2019
20190312,12/03/2019,Tuesday,12,2,March,3,Q1,2019
20190313,13/03/2019,Wednesday,13,2,March,3,Q1,2019
20190314,14/03/2019,Thursday,14,2,March,3,Q1,2019
20190315,15/03/2019,Friday,15,3,March,3,Q1,2019
20190316,16/03/2019,Saturday,16,3,March,3,Q1,2019
20190317,17/03/2019,Sunday,17,3,March,3,Q1,2019
20190318,18/03/2019,Monday,18,3,March,3,Q1,2019
20190319,19/03/2019,Tuesday,19,3,March,3,Q1,2019
20190320,20/03/2019,Wednesday,20,3,March,3,Q1,2019
20190321,21/03/2019,Thursday,21,3,March,3,Q1,2019
20190322,22/03/2019,Friday,22,4,March,3,Q1,2019
20190323,23/03/2019,Saturday,23,4,March,3,Q1,2019
20190324,24/03/2019,Sunday,24,4,March,3,Q1,2019
20190325,25/03/2019,Monday,25,4,March,3,Q1,2019
20190326,26/03/2019,Tuesday,26,4,March,3,Q1,2019
20190327,27/03/2019,Wednesday,27,4,March,3,Q1,2019
20190328,28/03/2019,Thursday,28,4,March,3,Q1,2019
20190329,29/03/2019,Friday,29,5,March,3,Q1,2019
20190330,30/03/2019,Saturday,30,5,March,3,Q1,2019
20190331,31/03/2019,Sunday,31,5,March,3,Q1,2019
20190401,01/04/2019,Monday,1,1,April,4,Q2,2019
20190402,02/04/2019,Tuesday,2,1,April,4,Q2,2019
20190403,03/04/2019,Wednesday,3,1,April,4,Q2,2019
20190404,04/04/2019,Thursday,4,1,April,4,Q2,2019
20190405,05/04/2019,Friday,5,1,April,4,Q2,2019
20190406,06/04/2019,Saturday,6,1,April,4,Q2,2019
20190407,07/04/2019,Sunday,7,1,April,4,Q2,2019
20190408,08/04/2019,Monday,8,2,April,4,Q2,2019
20190409,09/04/2019,Tuesday,9,2,April,4,Q2,2019
20190410,10/04/2019,Wednesday,10,2,April,4,Q2,2019
20190411,11/04/2019,Thursday,11,2,April,4,Q2,2019
20190412,12/04/2019,Friday,12,2,April,4,Q2,2019
20190413,13/04/2019,Saturday,13,2,April,4,Q2,2019
20190414,14/04/2019,Sunday,14,2,April,4,Q2,2019
20190415,15/04/2019,Monday,15,3,April,4,Q2,2019
20190416,16/04/2019,Tuesday,16,3,April,4,Q2,2019
20190417,17/04/2019,Wednesday,17,3,April,4,Q2,2019
20190418,18/04/2019,Thursday,18,3,April,4,Q2,2019
20190419,19/04/2019,Friday,19,3,April,4,Q2,2019
20190420,20/04/2019,Saturday,20,3,April,4,Q2,2019
20190421,21/04/2019,Sunday,21,3,April,4,Q2,2019
20190422,22/04/2019,Monday,22,4,April,4,Q2,2019
20190423,23/04/2019,Tuesday,23,4,April,4,Q2,2019
20190424,24/04/2019,Wednesday,24,4,April,4,Q2,2019
20190425,25/04/2019,Thursday,25,4,April,4,Q2,2019
20190426,26/04/2019,Friday,26,4,April,4,Q2,2019
20190427,27/04/2019,Saturday,27,4,April,4,Q2,2019
20190428,28/04/2019,Sunday,28,4,April,4,Q2,2019
20190429,29/04/2019,Monday,29,5,April,4,Q2,2019
20190430,30/04/2019,Tuesday,30,5,April,4,Q2,2019
20190501,01/05/2019,Wednesday,1,1,May,5,Q2,2019
20190502,02/05/2019,Thursday,2,1,May,5,Q2,2019
20190503,03/05/2019,Friday,3,1,May,5,Q2,2019
20190504,04/05/2019,Saturday,4,1,May,5,Q2,2019
20190505,05/05/2019,Sunday,5,1,May,5,Q2,2019
20190506,06/05/2019,Monday,6,1,May,5,Q2,2019
20190507,07/05/2019,Tuesday,7,1,May,5,Q2,2019
20190508,08/05/2019,Wednesday,8,2,May,5,Q2,2019
20190509,09/05/2019,Thursday,9,2,May,5,Q2,2019
20190510,10/05/2019,Friday,10,2,May,5,Q2,2019
20190511,11/05/2019,Saturday,11,2,May,5,Q2,2019
20190512,12/05/2019,Sunday,12,2,May,5,Q2,2019
20190513,13/05/2019,Monday,13,2,May,5,Q2,2019
20190514,14/05/2019,Tuesday,14,2,May,5,Q2,2019
20190515,15/05/2019,Wednesday,15,3,May,5,Q2,2019
20190516,16/05/2019,Thursday,16,3,May,5,Q2,2019
20190517,17/05/2019,Friday,17,3,May,5,Q2,2019
20190518,18/05/2019,Saturday,18,3,May,5,Q2,2019
20190519,19/05/2019,Sunday,19,3,May,5,Q2,2019
20190520,20/05/2019,Monday,20,3,May,5,Q2,2019
20190521,21/05/2019,Tuesday,21,3,May,5,Q2,2019
20190522,22/05/2019,Wednesday,22,4,May,5,Q2,2019
20190523,23/05/2019,Thursday,23,4,May,5,Q2,2019
20190524,24/05/2019,Friday,24,4,May,5,Q2,2019
20190525,25/05/2019,Saturday,25,4,May,5,Q2,2019
20190526,26/05/2019,Sunday,26,4,May,5,Q2,2019
20190527,27/05/2019,Monday,27,4,May,5,Q2,2019
20190528,28/05/2019,Tuesday,28,4,May,5,Q2,2019
20190529,29/05/2019,Wednesday,29,5,May,5,Q2,2019
20190530,30/05/2019,Thursday,30,5,May,5,Q2,2019
20190531,31/05/2019,Friday,31,5,May,5,Q2,2019
20190601,01/06/2019,Saturday,1,1,June,6,Q2,2019
20190602,02/06/2019,Sunday,2,1,June,6,Q2,2019
20190603,03/06/2019,Monday,3,1,June,6,Q2,2019
20190604,04/06/2019,Tuesday,4,1,June,6,Q2,2019
20190605,05/06/2019,Wednesday,5,1,June,6,Q2,2019
20190606,06/06/2019,Thursday,6,1,June,6,Q2,2019
20190607,07/06/2019,Friday,7,1,June,6,Q2,2019
20190608,08/06/2019,Saturday,8,2,June,6,Q2,2019
20190609,09/06/2019,Sunday,9,2,June,6,Q2,2019
20190610,10/06/2019,Monday,10,2,June,6,Q2,2019
20190611,11/06/2019,Tuesday,11,2,June,6,Q2,2019
20190612,12/06/2019,Wednesday,12,2,June,6,Q2,2019
20190613,13/06/2019,Thursday,13,2,June,6,Q2,2019
20190614,14/06/2019,Friday,14,2,June,6,Q2,2019
20190615,15/06/2019,Saturday,15,3,June,6,Q2,2019
20190616,16/06/2019,Sunday,16,3,June,6,Q2,2019
20190617,17/06/2019,Monday,17,3,June,6,Q2,2019
20190618,18/06/2019,Tuesday,18,3,June,6,Q2,2019
20190619,19/06/2019,Wednesday,19,3,June,6,Q2,2019
20190620,20/06/2019,Thursday,20,3,June,6,Q2,2019
20190621,21/06/2019,Friday,21,3,June,6,Q2,2019
20190622,22/06/2019,Saturday,22,4,June,6,Q2,2019
20190623,23/06/2019,Sunday,23,4,June,6,Q2,2019
20190624,24/06/2019,Monday,24,4,June,6,Q2,2019
20190625,25/06/2019,Tuesday,25,4,June,6,Q2,2019
20190626,26/06/2019,Wednesday,26,4,June,6,Q2,2019
20190627,27/06/2019,Thursday,27,4,June,6,Q2,2019
20190628,28/06/2019,Friday,28,4,June,6,Q2,2019
20190629,29/06/2019,Saturday,29,5,June,6,Q2,2019
20190630,30/06/2019,Sunday,30,5,June,6,Q2,2019
20190701,01/07/2019,Monday,1,1,July,7,Q3,2019
20190702,02/07/2019,Tuesday,2,1,July,7,Q3,2019
20190703,03/07/2019,Wednesday,3,1,July,7,Q3,2019
20190704,04/07/2019,Thursday,4,1,July,7,Q3,2019
20190705,05/07/2019,Friday,5,1,July,7,Q3,2019
20190706,06/07/2019,Saturday,6,1,July,7,Q3,2019
20190707,07/07/2019,Sunday,7,1,July,7,Q3,2019
20190708,08/07/2019,Monday,8,2,July,7,Q3,2019
20190709,09/07/2019,Tuesday,9,2,July,7,Q3,2019
20190710,10/07/2019,Wednesday,10,2,July,7,Q3,2019
20190711,11/07/2019,Thursday,11,2,July,7,Q3,2019
20190712,12/07/2019,Friday,12,2,July,7,Q3,2019
20190713,13/07/2019,Saturday,13,2,July,7,Q3,2019
20190714,14/07/2019,Sunday,14,2,July,7,Q3,2019
20190715,15/07/2019,Monday,15,3,July,7,Q3,2019
20190716,16/07/2019,Tuesday,16,3,July,7,Q3,2019
20190717,17/07/2019,Wednesday,17,3,July,7,Q3,2019
20190718,18/07/2019,Thursday,18,3,July,7,Q3,2019
20190719,19/07/2019,Friday,19,3,July,7,Q3,2019
20190720,20/07/2019,Saturday,20,3,July,7,Q3,2019
20190721,21/07/2019,Sunday,21,3,July,7,Q3,2019
20190722,22/07/2019,Monday,22,4,July,7,Q3,2019
20190723,23/07/2019,Tuesday,23,4,July,7,Q3,2019
20190724,24/07/2019,Wednesday,24,4,July,7,Q3,2019
20190725,25/07/2019,Thursday,25,4,July,7,Q3,2019
20190726,26/07/2019,Friday,26,4,July,7,Q3,2019
20190727,27/07/2019,Saturday,27,4,July,7,Q3,2019
20190728,28/07/2019,Sunday,28,4,July,7,Q3,2019
20190729,29/07/2019,Monday,29,5,July,7,Q3,2019
20190730,30/07/2019,Tuesday,30,5,July,7,Q3,2019
20190731,31/07/2019,Wednesday,31,5,July,7,Q3,2019
20190801,01/08/2019,Thursday,1,1,August,8,Q3,2019
20190802,02/08/2019,Friday,2,1,August,8,Q3,2019
20190803,03/08/2019,Saturday,3,1,August,8,Q3,2019
20190804,04/08/2019,Sunday,4,1,August,8,Q3,2019
20190805,05/08/2019,Monday,5,1,August,8,Q3,2019
20190806,06/08/2019,Tuesday,6,1,August,8,Q3,2019
20190807,07/08/2019,Wednesday,7,1,August,8,Q3,2019
20190808,08/08/2019,Thursday,8,2,August,8,Q3,2019
20190809,09/08/2019,Friday,9,2,August,8,Q3,2019
20190810,10/08/2019,Saturday,10,2,August,8,Q3,2019
20190811,11/08/2019,Sunday,11,2,August,8,Q3,2019
20190812,12/08/2019,Monday,12,2,August,8,Q3,2019
20190813,13/08/2019,Tuesday,13,2,August,8,Q3,2019
20190814,14/08/2019,Wednesday,14,2,August,8,Q3,2019
20190815,15/08/2019,Thursday,15,3,August,8,Q3,2019
20190816,16/08/2019,Friday,16,3,August,8,Q3,2019
20190817,17/08/2019,Saturday,17,3,August,8,Q3,2019
20190818,18/08/2019,Sunday,18,3,August,8,Q3,2019
20190819,19/08/2019,Monday,19,3,August,8,Q3,2019
20190820,20/08/2019,Tuesday,20,3,August,8,Q3,2019
20190821,21/08/2019,Wednesday,21,3,August,8,Q3,2019
20190822,22/08/2019,Thursday,22,4,August,8,Q3,2019
20190823,23/08/2019,Friday,23,4,August,8,Q3,2019
20190824,24/08/2019,Saturday,24,4,August,8,Q3,2019
20190825,25/08/2019,Sunday,25,4,August,8,Q3,2019
20190826,26/08/2019,Monday,26,4,August,8,Q3,2019
20190827,27/08/2019,Tuesday,27,4,August,8,Q3,2019
20190828,28/08/2019,Wednesday,28,4,August,8,Q3,2019
20190829,29/08/2019,Thursday,29,5,August,8,Q3,2019
20190830,30/08/2019,Friday,30,5,August,8,Q3,2019
20190831,31/08/2019,Saturday,31,5,August,8,Q3,2019
20190901,01/09/2019,Sunday,1,1,September,9,Q3,2019
20190902,02/09/2019,Monday,2,1,September,9,Q3,2019
20190903,03/09/2019,Tuesday,3,1,September,9,Q3,2019
20190904,04/09/2019,Wednesday,4,1,September,9,Q3,2019
20190905,05/09/2019,Thursday,5,1,September,9,Q3,2019
20190906,06/09/2019,Friday,6,1,September,9,Q3,2019
20190907,07/09/2019,Saturday,7,1,September,9,Q3,2019
20190908,08/09/2019,Sunday,8,2,September,9,Q3,2019
20190909,09/09/2019,Monday,9,2,September,9,Q3,2019
20190910,10/09/2019,Tuesday,10,2,September,9,Q3,2019
20190911,11/09/2019,Wednesday,11,2,September,9,Q3,2019
20190912,12/09/2019,Thursday,12,2,September,9,Q3,2019
20190913,13/09/2019,Friday,13,2,September,9,Q3,2019
20190914,14/09/2019,Saturday,14,2,September,9,Q3,2019
20190915,15/09/2019,Sunday,15,3,September,9,Q3,2019
20190916,16/09/2019,Monday,16,3,September,9,Q3,2019
20190917,17/09/2019,Tuesday,17,3,September,9,Q3,2019
20190918,18/09/2019,Wednesday,18,3,September,9,Q3,2019
20190919,19/09/2019,Thursday,19,3,September,9,Q3,2019
20190920,20/09/2019,Friday,20,3,September,9,Q3,2019
20190921,21/09/2019,Saturday,21,3,September,9,Q3,2019
20190922,22/09/2019,Sunday,22,4,September,9,Q3,2019
20190923,23/09/2019,Monday,23,4,September,9,Q3,2019
20190924,24/09/2019,Tuesday,24,4,September,9,Q3,2019
20190925,25/09/2019,Wednesday,25,4,September,9,Q3,2019
20190926,26/09/2019,Thursday,26,4,September,9,Q3,2019
20190927,27/09/2019,Friday,27,4,September,9,Q3,2019
20190928,28/09/2019,Saturday,28,4,September,9,Q3,2019
20190929,29/09/2019,Sunday,29,5,September,9,Q3,2019
20190930,30/09/2019,Monday,30,5,September,9,Q3,2019
20191001,01/10/2019,Tuesday,1,1,October,10,Q4,2019
20191002,02/10/2019,Wednesday,2,1,October,10,Q4,2019
20191003,03/10/2019,Thursday,3,1,October,10,Q4,2019
20191004,04/10/2019,Friday,4,1,October,10,Q4,2019
20191005,05/10/2019,Saturday,5,1,October,10,Q4,2019
